12.515202313261163, 0, 1, 2, 3, 4, 5, 6,
17.662019256978564, 0, 1, 6, 4, 2, 5, 3,
13.347829396792623, 0, 1, 6, 4, 3, 2, 5,
15.655962969918196, 0, 1, 6, 4, 3, 5, 2,
13.775666417041553, 0, 1, 6, 4, 5, 2, 3,
15.456600591775803, 0, 1, 6, 4, 5, 3, 2,
14.400024011761122, 0, 1, 6, 5, 2, 3, 4,
16.40087795198614, 0, 1, 6, 5, 2, 4, 3,
16.834263497994513, 0, 1, 6, 5, 3, 2, 4,
17.288175286353876, 0, 1, 6, 5, 3, 4, 2,
16.96685152412502, 0, 1, 6, 5, 4, 2, 3,
16.335198189163204, 0, 1, 6, 5, 4, 3, 2,
15.781840297059064, 0, 2, 1, 3, 4, 5, 6,
15.288492062250747, 0, 2, 1, 3, 4, 6, 5,
15.092907404423732, 0, 2, 1, 3, 5, 4, 6,
15.789152886014463, 0, 2, 1, 3, 5, 6, 4,
17.567919533630977, 0, 2, 1, 3, 6, 4, 5,
15.955315678804817, 0, 2, 1, 3, 6, 5, 4,
15.019921139522598, 0, 2, 1, 4, 3, 5, 6,
14.238020258286149, 0, 2, 1, 4, 3, 6, 5,
14.654951685727397, 0, 2, 1, 4, 5, 3, 6,
16.94336751432668, 0, 2, 1, 4, 5, 6, 3,
16.01986381787016, 0, 2, 1, 4, 6, 3, 5,
16.992764853547904, 0, 2, 1, 4, 6, 5, 3,
17.74298124864533, 0, 2, 1, 5, 3, 4, 6,
18.418944205734917, 0, 2, 1, 5, 3, 6, 4,
15.935201186001759, 0, 2, 1, 5, 4, 3, 6,
16.632849201854484, 0, 2, 1, 5, 4, 6, 3,
19.378917485334473, 0, 2, 1, 5, 6, 3, 4,
16.7306875382912, 0, 2, 1, 5, 6, 4, 3,
24.971256945606314, 0, 2, 1, 6, 3, 4, 5,
22.44124177418676, 0, 2, 1, 6, 3, 5, 4,
19.4919831476911, 0, 2, 1, 6, 4, 3, 5,
20.02238404677751, 0, 2, 1, 6, 4, 5, 3,
23.570689775363263, 0, 2, 1, 6, 5, 3, 4,
22.609089962408724, 0, 2, 1, 6, 5, 4, 3,
15.313531129555239, 0, 2, 3, 1, 4, 5, 6,
15.42302805967621, 0, 2, 3, 1, 4, 6, 5,
13.570597040627604, 0, 2, 3, 1, 5, 4, 6,
12.877389783650809, 0, 2, 3, 1, 5, 6, 4,
18.60862941376837, 0, 2, 3, 1, 6, 4, 5,
17.808984751534208, 0, 2, 3, 1, 6, 5, 4,
16.835575522183326, 0, 2, 3, 4, 1, 5, 6,
20.74939547889821, 0, 2, 3, 4, 1, 6, 5,
15.878753903026315, 0, 2, 3, 4, 5, 1, 6,
15.286504989004591, 0, 2, 3, 4, 5, 6, 1,
10.59029668652923, 0, 2, 3, 4, 6, 1, 5,
14.895134786246818, 0, 2, 3, 4, 6, 5, 1,
12.014959513979637, 0, 2, 3, 5, 1, 4, 6,
15.481708471461168, 0, 2, 3, 5, 1, 6, 4,
21.891548977997452, 0, 2, 3, 5, 4, 1, 6,
14.197572096369257, 0, 2, 3, 5, 4, 6, 1,
11.023646574499, 0, 2, 3, 5, 6, 1, 4,
18.70747455958618, 0, 2, 3, 5, 6, 4, 1,
15.468419057669795, 0, 2, 3, 6, 1, 4, 5,
12.72637950001444, 0, 2, 3, 6, 1, 5, 4,
18.070018342067435, 0, 2, 3, 6, 4, 1, 5,
14.366510041395198, 0, 2, 3, 6, 4, 5, 1,
13.989720084634655, 0, 2, 3, 6, 5, 1, 4,
19.91834992762515, 0, 2, 3, 6, 5, 4, 1,
15.78283024536631, 0, 2, 4, 1, 3, 5, 6,
14.57943978538169, 0, 2, 4, 1, 3, 6, 5,
19.6485769044292, 0, 2, 4, 1, 5, 3, 6,
18.405598858408315, 0, 2, 4, 1, 5, 6, 3,
24.788482435215506, 0, 2, 4, 1, 6, 3, 5,
22.816015466798973, 0, 2, 4, 1, 6, 5, 3,
14.158789876692115, 0, 2, 4, 3, 1, 5, 6,
15.941012397439795, 0, 2, 4, 3, 1, 6, 5,
16.75905045590296, 0, 2, 4, 3, 5, 1, 6,
16.25061816568467, 0, 2, 4, 3, 5, 6, 1,
12.894749517973505, 0, 2, 4, 3, 6, 1, 5,
14.947136057661943, 0, 2, 4, 3, 6, 5, 1,
13.108439829895806, 0, 2, 4, 5, 1, 3, 6,
20.69726893173231, 0, 2, 4, 5, 1, 6, 3,
16.550274312391814, 0, 2, 4, 5, 3, 1, 6,
16.381935132929733, 0, 2, 4, 5, 3, 6, 1,
14.488186363306557, 0, 2, 4, 5, 6, 1, 3,
16.962531809082716, 0, 2, 4, 5, 6, 3, 1,
14.48269414345462, 0, 2, 4, 6, 1, 3, 5,
14.941670502225769, 0, 2, 4, 6, 1, 5, 3,
14.477132178860408, 0, 2, 4, 6, 3, 1, 5,
15.170258344081052, 0, 2, 4, 6, 3, 5, 1,
13.603071740347765, 0, 2, 4, 6, 5, 1, 3,
14.296151254847832, 0, 2, 4, 6, 5, 3, 1,
18.45822604250758, 0, 2, 5, 1, 3, 4, 6,
18.832986613162596, 0, 2, 5, 1, 3, 6, 4,
17.98429626338784, 0, 2, 5, 1, 4, 3, 6,
20.297932830747342, 0, 2, 5, 1, 4, 6, 3,
25.339489965283057, 0, 2, 5, 1, 6, 3, 4,
21.033051897256684, 0, 2, 5, 1, 6, 4, 3,
20.739902391189748, 0, 2, 5, 3, 1, 4, 6,
22.56673350554705, 0, 2, 5, 3, 1, 6, 4,
25.546577086973144, 0, 2, 5, 3, 4, 1, 6,
22.068656148403505, 0, 2, 5, 3, 4, 6, 1,
18.722716833566913, 0, 2, 5, 3, 6, 1, 4,
25.954613602860185, 0, 2, 5, 3, 6, 4, 1,
19.891903743488022, 0, 2, 5, 4, 1, 3, 6,
26.94062548468522, 0, 2, 5, 4, 1, 6, 3,
19.277441061981996, 0, 2, 5, 4, 3, 1, 6,
20.121979767162074, 0, 2, 5, 4, 3, 6, 1,
18.817469614065363, 0, 2, 5, 4, 6, 1, 3,
20.240550701582197, 0, 2, 5, 4, 6, 3, 1,
19.110013997892466, 0, 2, 5, 6, 1, 3, 4,
18.173019021634722, 0, 2, 5, 6, 1, 4, 3,
21.691266875263594, 0, 2, 5, 6, 3, 1, 4,
25.92144077601987, 0, 2, 5, 6, 3, 4, 1,
22.68172266221956, 0, 2, 5, 6, 4, 1, 3,
17.98039948095979, 0, 2, 5, 6, 4, 3, 1,
18.72385250278208, 0, 2, 6, 1, 3, 4, 5,
16.02469802502578, 0, 2, 6, 1, 3, 5, 4,
16.268738443356945, 0, 2, 6, 1, 4, 3, 5,
14.758139242307166, 0, 2, 6, 1, 4, 5, 3,
17.497603471376873, 0, 2, 6, 1, 5, 3, 4,
16.729141393546115, 0, 2, 6, 1, 5, 4, 3,
22.441864455728343, 0, 2, 6, 3, 1, 4, 5,
18.89884761790662, 0, 2, 6, 3, 1, 5, 4,
20.921289806609547, 0, 2, 6, 3, 4, 1, 5,
20.92257982204039, 0, 2, 6, 3, 4, 5, 1,
17.346705475475535, 0, 2, 6, 3, 5, 1, 4,
24.05824280549222, 0, 2, 6, 3, 5, 4, 1,
18.665647590832176, 0, 2, 6, 4, 1, 3, 5,
21.134004404980633, 0, 2, 6, 4, 1, 5, 3,
14.096358095068773, 0, 2, 6, 4, 3, 1, 5,
17.029847890358376, 0, 2, 6, 4, 3, 5, 1,
15.475309043262637, 0, 2, 6, 4, 5, 1, 3,
16.865667912725552, 0, 2, 6, 4, 5, 3, 1,
15.819691740376669, 0, 2, 6, 5, 1, 3, 4,
15.601037589452236, 0, 2, 6, 5, 1, 4, 3,
16.700763056494125, 0, 2, 6, 5, 3, 1, 4,
21.732255933798257, 0, 2, 6, 5, 3, 4, 1,
19.063144562449935, 0, 2, 6, 5, 4, 1, 3,
16.252373828356767, 0, 2, 6, 5, 4, 3, 1,
14.382724564903967, 0, 3, 1, 2, 4, 5, 6,
13.465309150212972, 0, 3, 1, 2, 4, 6, 5,
15.56505495620436, 0, 3, 1, 2, 5, 4, 6,
15.467793574639614, 0, 3, 1, 2, 5, 6, 4,
16.557290245041578, 0, 3, 1, 2, 6, 4, 5,
14.486162541492696, 0, 3, 1, 2, 6, 5, 4,
17.27088335675613, 0, 3, 1, 4, 2, 5, 6,
13.732485208777067, 0, 3, 1, 4, 2, 6, 5,
12.984504844987784, 0, 3, 1, 4, 5, 2, 6,
14.8630628195825, 0, 3, 1, 4, 5, 6, 2,
17.7118277834765, 0, 3, 1, 4, 6, 2, 5,
13.524475305931016, 0, 3, 1, 4, 6, 5, 2,
14.707350372889367, 0, 3, 1, 5, 2, 4, 6,
13.092223215928033, 0, 3, 1, 5, 2, 6, 4,
14.050795600938727, 0, 3, 1, 5, 4, 2, 6,
13.728844771695957, 0, 3, 1, 5, 4, 6, 2,
13.974508415742214, 0, 3, 1, 5, 6, 2, 4,
14.384845734094347, 0, 3, 1, 5, 6, 4, 2,
20.2000199795466, 0, 3, 1, 6, 2, 4, 5,
18.936928543498503, 0, 3, 1, 6, 2, 5, 4,
17.349290367654703, 0, 3, 1, 6, 4, 2, 5,
14.646062224048439, 0, 3, 1, 6, 4, 5, 2,
16.1191586039237, 0, 3, 1, 6, 5, 2, 4,
17.0306632505918, 0, 3, 1, 6, 5, 4, 2,
13.72818450990896, 0, 3, 2, 1, 4, 5, 6,
13.655024433754676, 0, 3, 2, 1, 4, 6, 5,
13.14575435616706, 0, 3, 2, 1, 5, 4, 6,
13.47570785726284, 0, 3, 2, 1, 5, 6, 4,
19.426743358254043, 0, 3, 2, 1, 6, 4, 5,
19.365740812366596, 0, 3, 2, 1, 6, 5, 4,
16.528443294196432, 0, 3, 2, 4, 1, 5, 6,
20.35289145165227, 0, 3, 2, 4, 1, 6, 5,
16.386748178779705, 0, 3, 2, 4, 5, 1, 6,
15.485589378808902, 0, 3, 2, 4, 5, 6, 1,
10.599928337766013, 0, 3, 2, 4, 6, 1, 5,
15.986224900297742, 0, 3, 2, 4, 6, 5, 1,
15.824199432537643, 0, 3, 2, 5, 1, 4, 6,
17.0493836334309, 0, 3, 2, 5, 1, 6, 4,
21.729324569025955, 0, 3, 2, 5, 4, 1, 6,
14.510448270160108, 0, 3, 2, 5, 4, 6, 1,
12.681261018638764, 0, 3, 2, 5, 6, 1, 4,
18.840128450443572, 0, 3, 2, 5, 6, 4, 1,
15.696038140162795, 0, 3, 2, 6, 1, 4, 5,
12.03001575524728, 0, 3, 2, 6, 1, 5, 4,
15.68600689357421, 0, 3, 2, 6, 4, 1, 5,
16.074504317148588, 0, 3, 2, 6, 4, 5, 1,
12.60135061562088, 0, 3, 2, 6, 5, 1, 4,
18.713991907104607, 0, 3, 2, 6, 5, 4, 1,
20.373963480421864, 0, 3, 4, 1, 2, 5, 6,
18.256663925724048, 0, 3, 4, 1, 2, 6, 5,
16.879132978202392, 0, 3, 4, 1, 5, 2, 6,
18.28168581163552, 0, 3, 4, 1, 5, 6, 2,
24.81979583625437, 0, 3, 4, 1, 6, 2, 5,
23.032219692032548, 0, 3, 4, 1, 6, 5, 2,
14.99010543479201, 0, 3, 4, 2, 1, 5, 6,
19.52455209284861, 0, 3, 4, 2, 1, 6, 5,
18.8634011526691, 0, 3, 4, 2, 5, 1, 6,
18.166728590065198, 0, 3, 4, 2, 5, 6, 1,
13.908178858455258, 0, 3, 4, 2, 6, 1, 5,
17.45032771668758, 0, 3, 4, 2, 6, 5, 1,
15.435561920379836, 0, 3, 4, 5, 1, 2, 6,
19.268944043714242, 0, 3, 4, 5, 1, 6, 2,
18.27530242396413, 0, 3, 4, 5, 2, 1, 6,
15.042293781578024, 0, 3, 4, 5, 2, 6, 1,
14.38920375461489, 0, 3, 4, 5, 6, 1, 2,
15.079967391847939, 0, 3, 4, 5, 6, 2, 1,
15.02352428505807, 0, 3, 4, 6, 1, 2, 5,
12.156184462062987, 0, 3, 4, 6, 1, 5, 2,
13.471934487813606, 0, 3, 4, 6, 2, 1, 5,
17.750220992372203, 0, 3, 4, 6, 2, 5, 1,
15.97978261567728, 0, 3, 4, 6, 5, 1, 2,
13.40867375329351, 0, 3, 4, 6, 5, 2, 1,
14.831203899859293, 0, 3, 5, 1, 2, 4, 6,
15.30232821528147, 0, 3, 5, 1, 2, 6, 4,
12.644438700668738, 0, 3, 5, 1, 4, 2, 6,
13.613031773814052, 0, 3, 5, 1, 4, 6, 2,
17.974541814682944, 0, 3, 5, 1, 6, 2, 4,
15.292848602791391, 0, 3, 5, 1, 6, 4, 2,
13.205886827840352, 0, 3, 5, 2, 1, 4, 6,
17.27868405111665, 0, 3, 5, 2, 1, 6, 4,
21.320735093223497, 0, 3, 5, 2, 4, 1, 6,
15.082118310344088, 0, 3, 5, 2, 4, 6, 1,
11.71257035717418, 0, 3, 5, 2, 6, 1, 4,
19.289590871116772, 0, 3, 5, 2, 6, 4, 1,
18.736614275451778, 0, 3, 5, 4, 1, 2, 6,
24.493504844034927, 0, 3, 5, 4, 1, 6, 2,
18.605420439945473, 0, 3, 5, 4, 2, 1, 6,
18.22705128305836, 0, 3, 5, 4, 2, 6, 1,
14.455784416760356, 0, 3, 5, 4, 6, 1, 2,
14.225818306004946, 0, 3, 5, 4, 6, 2, 1,
13.396476265080572, 0, 3, 5, 6, 1, 2, 4,
13.22440173744626, 0, 3, 5, 6, 1, 4, 2,
13.088393756713174, 0, 3, 5, 6, 2, 1, 4,
19.031362828103727, 0, 3, 5, 6, 2, 4, 1,
19.870944403443588, 0, 3, 5, 6, 4, 1, 2,
13.931748928418102, 0, 3, 5, 6, 4, 2, 1,
14.644838914783389, 0, 3, 6, 1, 2, 4, 5,
13.33972006344259, 0, 3, 6, 1, 2, 5, 4,
14.237476730961257, 0, 3, 6, 1, 4, 2, 5,
10.83912697947062, 0, 3, 6, 1, 4, 5, 2,
13.265094348012063, 0, 3, 6, 1, 5, 2, 4,
13.58034215930735, 0, 3, 6, 1, 5, 4, 2,
15.965958017895115, 0, 3, 6, 2, 1, 4, 5,
14.107119604175942, 0, 3, 6, 2, 1, 5, 4,
15.682997844886458, 0, 3, 6, 2, 4, 1, 5,
15.990693016482783, 0, 3, 6, 2, 4, 5, 1,
15.435863739094149, 0, 3, 6, 2, 5, 1, 4,
19.226820843394954, 0, 3, 6, 2, 5, 4, 1,
19.438853047531, 0, 3, 6, 4, 1, 2, 5,
17.8898647506296, 0, 3, 6, 4, 1, 5, 2,
12.204542603222418, 0, 3, 6, 4, 2, 1, 5,
17.602484661556606, 0, 3, 6, 4, 2, 5, 1,
14.293574810226794, 0, 3, 6, 4, 5, 1, 2,
12.828701734855937, 0, 3, 6, 4, 5, 2, 1,
14.368189448704637, 0, 3, 6, 5, 1, 2, 4,
11.7509415331159, 0, 3, 6, 5, 1, 4, 2,
11.390368348763218, 0, 3, 6, 5, 2, 1, 4,
17.551956131785886, 0, 3, 6, 5, 2, 4, 1,
18.780763049168108, 0, 3, 6, 5, 4, 1, 2,
14.612843550400783, 0, 3, 6, 5, 4, 2, 1,
17.306879804771718, 0, 4, 1, 2, 3, 5, 6,
18.056254453848158, 0, 4, 1, 2, 3, 6, 5,
19.57476191886805, 0, 4, 1, 2, 5, 3, 6,
19.296310836291404, 0, 4, 1, 2, 5, 6, 3,
21.476117520195665, 0, 4, 1, 2, 6, 3, 5,
18.120294079190554, 0, 4, 1, 2, 6, 5, 3,
16.4987754156963, 0, 4, 1, 3, 2, 5, 6,
15.222350815025916, 0, 4, 1, 3, 2, 6, 5,
13.932363928167604, 0, 4, 1, 3, 5, 2, 6,
15.60600099853319, 0, 4, 1, 3, 5, 6, 2,
16.825135968606492, 0, 4, 1, 3, 6, 2, 5,
13.540212271743817, 0, 4, 1, 3, 6, 5, 2,
16.969982701244337, 0, 4, 1, 5, 2, 3, 6,
18.19131975528162, 0, 4, 1, 5, 2, 6, 3,
17.554553131211428, 0, 4, 1, 5, 3, 2, 6,
18.66251363139454, 0, 4, 1, 5, 3, 6, 2,
17.139983516377086, 0, 4, 1, 5, 6, 2, 3,
18.760862184326474, 0, 4, 1, 5, 6, 3, 2,
22.005296678855093, 0, 4, 1, 6, 2, 3, 5,
23.645527592676984, 0, 4, 1, 6, 2, 5, 3,
24.224401519351623, 0, 4, 1, 6, 3, 2, 5,
23.63988990739324, 0, 4, 1, 6, 3, 5, 2,
21.500991926555677, 0, 4, 1, 6, 5, 2, 3,
23.65193455093509, 0, 4, 1, 6, 5, 3, 2,
14.077193594888008, 0, 4, 2, 1, 3, 5, 6,
13.347159345705888, 0, 4, 2, 1, 3, 6, 5,
16.063348045040087, 0, 4, 2, 1, 5, 3, 6,
14.623672297898146, 0, 4, 2, 1, 5, 6, 3,
19.721933181187815, 0, 4, 2, 1, 6, 3, 5,
20.360079621057153, 0, 4, 2, 1, 6, 5, 3,
13.286695192821439, 0, 4, 2, 3, 1, 5, 6,
15.168626302345952, 0, 4, 2, 3, 1, 6, 5,
13.602015731386114, 0, 4, 2, 3, 5, 1, 6,
10.581858286833535, 0, 4, 2, 3, 5, 6, 1,
10.915937113640226, 0, 4, 2, 3, 6, 1, 5,
12.254926128217104, 0, 4, 2, 3, 6, 5, 1,
14.996198004126157, 0, 4, 2, 5, 1, 3, 6,
18.953523244636813, 0, 4, 2, 5, 1, 6, 3,
18.194880854214627, 0, 4, 2, 5, 3, 1, 6,
15.441932716049134, 0, 4, 2, 5, 3, 6, 1,
15.304769251127876, 0, 4, 2, 5, 6, 1, 3,
16.51360883169795, 0, 4, 2, 5, 6, 3, 1,
15.870583191492182, 0, 4, 2, 6, 1, 3, 5,
14.981662105360138, 0, 4, 2, 6, 1, 5, 3,
16.3203042812088, 0, 4, 2, 6, 3, 1, 5,
14.984903055746784, 0, 4, 2, 6, 3, 5, 1,
13.255784416760353, 0, 4, 2, 6, 5, 1, 3,
12.825556171593746, 0, 4, 2, 6, 5, 3, 1,
15.544835647160376, 0, 4, 3, 1, 2, 5, 6,
13.809417429556394, 0, 4, 3, 1, 2, 6, 5,
12.260550000539563, 0, 4, 3, 1, 5, 2, 6,
13.029355210640425, 0, 4, 3, 1, 5, 6, 2,
18.037413506220542, 0, 4, 3, 1, 6, 2, 5,
15.308462755863633, 0, 4, 3, 1, 6, 5, 2,
13.475159272912975, 0, 4, 3, 2, 1, 5, 6,
17.624248518216117, 0, 4, 3, 2, 1, 6, 5,
15.9485759261214, 0, 4, 3, 2, 5, 1, 6,
12.714139443154359, 0, 4, 3, 2, 5, 6, 1,
11.981412834536847, 0, 4, 3, 2, 6, 1, 5,
12.948292058866611, 0, 4, 3, 2, 6, 5, 1,
14.617394565058195, 0, 4, 3, 5, 1, 2, 6,
17.58294861609593, 0, 4, 3, 5, 1, 6, 2,
17.58570268380251, 0, 4, 3, 5, 2, 1, 6,
12.52851638946645, 0, 4, 3, 5, 2, 6, 1,
14.018887146502216, 0, 4, 3, 5, 6, 1, 2,
12.309650783735265, 0, 4, 3, 5, 6, 2, 1,
13.830457370530514, 0, 4, 3, 6, 1, 2, 5,
11.427675803330988, 0, 4, 3, 6, 1, 5, 2,
12.718523021185199, 0, 4, 3, 6, 2, 1, 5,
14.264225564753893, 0, 4, 3, 6, 2, 5, 1,
14.675966436379014, 0, 4, 3, 6, 5, 1, 2,
10.39877300742375, 0, 4, 3, 6, 5, 2, 1,
14.841650857391887, 0, 4, 5, 1, 2, 3, 6,
17.2813856213617, 0, 4, 5, 1, 2, 6, 3,
13.381972378166918, 0, 4, 5, 1, 3, 2, 6,
13.120707459102551, 0, 4, 5, 1, 3, 6, 2,
18.394657787465903, 0, 4, 5, 1, 6, 2, 3,
20.575159500523966, 0, 4, 5, 1, 6, 3, 2,
12.718523021185199, 0, 4, 5, 2, 1, 3, 6,
20.576813182437476, 0, 4, 5, 2, 1, 6, 3,
15.590293567661236, 0, 4, 5, 2, 3, 1, 6,
11.727869873903737, 0, 4, 5, 2, 3, 6, 1,
12.236837081505254, 0, 4, 5, 2, 6, 1, 3,
15.017369985870765, 0, 4, 5, 2, 6, 3, 1,
15.150875948136592, 0, 4, 5, 3, 1, 2, 6,
19.11067946504641, 0, 4, 5, 3, 1, 6, 2,
19.562353107959396, 0, 4, 5, 3, 2, 1, 6,
15.632980720806131, 0, 4, 5, 3, 2, 6, 1,
14.359316653583376, 0, 4, 5, 3, 6, 1, 2,
14.203312131356743, 0, 4, 5, 3, 6, 2, 1,
14.447501459356456, 0, 4, 5, 6, 1, 2, 3,
14.322327789480495, 0, 4, 5, 6, 1, 3, 2,
14.6346861630091, 0, 4, 5, 6, 2, 1, 3,
13.613246858504091, 0, 4, 5, 6, 2, 3, 1,
19.12242333818574, 0, 4, 5, 6, 3, 1, 2,
14.83638103671452, 0, 4, 5, 6, 3, 2, 1,
12.955761642406287, 0, 4, 6, 1, 2, 3, 5,
15.620011631893673, 0, 4, 6, 1, 2, 5, 3,
15.117679748453813, 0, 4, 6, 1, 3, 2, 5,
12.192654532218643, 0, 4, 6, 1, 3, 5, 2,
12.044585873766284, 0, 4, 6, 1, 5, 2, 3,
14.566500578471263, 0, 4, 6, 1, 5, 3, 2,
15.068811078516612, 0, 4, 6, 2, 1, 3, 5,
16.6917558703137, 0, 4, 6, 2, 1, 5, 3,
13.874914255810392, 0, 4, 6, 2, 3, 1, 5,
